Participant,Guide,Set,Phase,Block,Trial,TrialName,TriggeredName,Result,Mode,RestartCount,DrawTime,NoviceTime,EndTime,TriggerDuration,GripDuration,IdleDuration
P3,Octo,Set2,PostTest,B1,T5,Frankfurt,Milan,FALSE,Expert,0,3.627,0,4.384,0.757,0,3.627
P3,Octo,Set2,PostTest,B1,T6,Las Vegas,Doha,FALSE,Expert,0,3.321,0,4.553,1.232,0,3.321
P3,Octo,Set2,PostTest,B1,T7,Toronto,Toronto,TRUE,Expert,0,1.188,0,2.766,1.578,0,1.188
P3,Octo,Set2,PostTest,B1,T8,Zurich,Prague,FALSE,Expert,0,1.997,0,2.33,0.333,0,1.997
P3,Octo,Set2,PostTest,B1,T9,Seoul,Seoul,TRUE,Expert,0,1.395,0,3.52,2.125,0,1.395
P3,Octo,Set2,PostTest,B1,T10,Berlin,Hong Kong,FALSE,Expert,0,3.222,0,4.671,1.448,0,3.222
P3,Octo,Set2,PostTest,B1,T11,Austin,Austin,TRUE,Expert,0,2.413,0,4.632,2.22,0,2.413
P3,Octo,Set2,PostTest,B1,T12,San Diego,Doha,FALSE,Expert,0,3.083,0,4.245,1.162,0,3.083
P3,Octo,Set2,PostTest,B1,T13,Hong Kong,Hong Kong,TRUE,Expert,0,3.015,0,3.754,0.738,0,3.015
P3,Octo,Set2,PostTest,B1,T14,Milan,Prague,FALSE,Expert,0,5.548,0,6.406,0.858,0,5.548
P3,Octo,Set2,PostTest,B1,T15,Osaka,Prague,FALSE,Expert,0,3.697,0,4.638,0.941,0,3.697
P3,Octo,Set2,PostTest,B1,T16,Washington,NR,FALSE,Expert,0,2.149,0,3.09,0.94,0,2.149
P4,Sheet,Set2,PreTest,B1,T1,Frankfurt,NR,FALSE,Expert,0,11.111,0,13.285,2.174,0,11.111
P4,Sheet,Set2,PreTest,B1,T2,Prague,Austin,FALSE,Expert,0,5.392,0,6.55,1.158,0,5.392
P4,Sheet,Set2,PreTest,B1,T3,Seoul,San Diego,FALSE,Expert,0,4.043,0,5.978,1.935,0,4.043
P4,Sheet,Set2,PreTest,B1,T4,San Diego,NR,FALSE,Expert,0,2.403,0,3.646,1.243,0,2.403
P4,Sheet,Set2,PreTest,B1,T5,Milan,NR,FALSE,Expert,0,7.195,0,8.903,1.707,0,7.195
P4,Sheet,Set2,PreTest,B1,T6,Boston,NR,FALSE,Expert,0,3.948,0,5.88,1.933,0,3.948
P4,Sheet,Set2,PreTest,B1,T7,Las Vegas,Zurich,FALSE,Expert,0,2.658,0,4.516,1.859,0,2.658
P4,Sheet,Set2,PreTest,B1,T8,Doha,Prague,FALSE,Expert,0,3.656,0,5.499,1.843,0,3.656
P4,Sheet,Set2,PreTest,B1,T9,Washington,NR,FALSE,Expert,0,4.364,0,6.162,1.797,0,4.364
P4,Sheet,Set2,PreTest,B1,T10,Hong Kong,Prague,FALSE,Expert,0,5.214,0,6.575,1.361,0,5.214
P4,Sheet,Set2,PreTest,B1,T11,Houston,Prague,FALSE,Expert,0,3.822,0,5.501,1.679,0,3.822
P4,Sheet,Set2,PreTest,B1,T12,Zurich,Doha,FALSE,Expert,0,2.476,0,3.923,1.447,0,2.476
P4,Sheet,Set2,PreTest,B1,T13,Berlin,Milan,FALSE,Expert,0,1.545,0,2.579,1.033,0,1.545
P4,Sheet,Set2,PreTest,B1,T14,Austin,Zurich,FALSE,Expert,0,3.04,0,4.23,1.191,0,3.04
P4,Sheet,Set2,PreTest,B1,T15,Toronto,Houston,FALSE,Expert,0,4.186,0,5.71,1.524,0,4.186
P4,Sheet,Set2,PreTest,B1,T16,Osaka,Prague,FALSE,Expert,0,3.128,0,4.408,1.279,0,3.128
P4,Sheet,Set2,Training,B1,T1,Seoul,Seoul,TRUE,Novice,0,34.75,0.876,37.906,3.156,32.373,2.377
P4,Sheet,Set2,Training,B1,T2,Seoul,Seoul,TRUE,Novice,0,4.948,2.016,7.607,2.659,1.486,3.462
P4,Sheet,Set2,Training,B1,T3,Seoul,Seoul,TRUE,Expert,0,0.795,0,3.461,2.666,0,0.795
P4,Sheet,Set2,Training,B1,T4,Doha,NR,FALSE,Novice,0,9.183,1.821,11.891,2.708,4.387,4.795
P4,Sheet,Set2,Training,B1,T5,Doha,NR,FALSE,Novice,0,3.769,0.447,6.414,2.645,1.863,1.906
P4,Sheet,Set2,Training,B1,T6,Doha,NR,FALSE,Novice,0,8.745,0.487,11.348,2.603,6.882,1.863
P4,Sheet,Set2,Training,B1,T7,Prague,Prague,TRUE,Novice,0,12.463,1.196,14.448,1.985,10.059,2.404
P4,Sheet,Set2,Training,B1,T8,Prague,Prague,TRUE,Expert,0,0.927,0,3.231,2.304,0,0.927
P4,Sheet,Set2,Training,B1,T9,Prague,Prague,TRUE,Expert,0,0.945,0,2.624,1.679,0,0.945
P4,Sheet,Set2,Training,B1,T10,Austin,NR,FALSE,Novice,0,15.369,0.433,17.182,1.814,12.405,2.964
P4,Sheet,Set2,Training,B1,T11,Austin,NR,FALSE,Expert,0,0.739,0,2.862,2.124,0,0.739
P4,Sheet,Set2,Training,B1,T12,Austin,Austin,TRUE,Novice,0,3.145,0.503,5.004,1.859,1.028,2.117
P4,Sheet,Set2,Training,B1,T13,Houston,Houston,TRUE,Novice,0,9.897,2.145,11.323,1.426,6.403,3.493
P4,Sheet,Set2,Training,B1,T14,Houston,Houston,TRUE,Expert,0,0.628,0,1.913,1.285,0,0.628
P4,Sheet,Set2,Training,B1,T15,Houston,Houston,TRUE,Expert,0,1.282,0,2.544,1.263,0,1.282
P4,Sheet,Set2,Training,B1,T16,Toronto,NR,FALSE,Novice,0,10.353,0.962,12.175,1.823,7.654,2.699
P4,Sheet,Set2,Training,B1,T17,Toronto,NR,FALSE,Novice,0,5.119,0.364,7.101,1.982,3.504,1.615
P4,Sheet,Set2,Training,B1,T18,Toronto,NR,FALSE,Novice,0,10.279,0.501,12.366,2.087,7.294,2.984
P4,Sheet,Set2,Training,B1,T19,Frankfurt,Frankfurt,TRUE,Novice,0,18.893,0.335,20.347,1.454,15.57,3.323
P4,Sheet,Set2,Training,B1,T20,Frankfurt,Frankfurt,TRUE,Expert,0,0.848,0,2.53,1.682,0,0.848
P4,Sheet,Set2,Training,B1,T21,Frankfurt,Frankfurt,TRUE,Expert,0,1.446,0,2.955,1.509,0,1.446
P4,Sheet,Set2,Training,B1,T22,Milan,Milan,TRUE,Novice,0,14.755,1.156,16.466,1.711,12.182,2.573
P4,Sheet,Set2,Training,B1,T23,Milan,Berlin,FALSE,Expert,0,0.753,0,2.463,1.71,0,0.753
P4,Sheet,Set2,Training,B1,T24,Milan,Milan,TRUE,Novice,0,4.656,0.46,6.528,1.872,3.057,1.599
P4,Sheet,Set2,Test,B1,T1,Prague,Toronto,FALSE,Expert,0,11.764,0,13.547,1.783,0,11.764
P4,Sheet,Set2,Test,B1,T2,Doha,NR,FALSE,Expert,0,2.378,0,4.726,2.348,0,2.378
P4,Sheet,Set2,Test,B1,T3,Toronto,NR,FALSE,Expert,0,3.082,0,4.747,1.665,0,3.082
P4,Sheet,Set2,Test,B1,T4,Seoul,Seoul,TRUE,Expert,0,2.866,0,5.758,2.892,0,2.866
P4,Sheet,Set2,Test,B1,T5,Austin,Austin,TRUE,Expert,0,2.547,0,5.044,2.497,0,2.547
P4,Sheet,Set2,Test,B1,T6,Milan,Milan,TRUE,Expert,0,4.034,0,5.706,1.672,0,4.034
P4,Sheet,Set2,Test,B1,T7,Houston,Frankfurt,FALSE,Expert,0,1.894,0,3.682,1.789,0,1.894
P4,Sheet,Set2,Test,B1,T8,Frankfurt,Frankfurt,TRUE,Expert,0,1.681,0,3.69,2.009,0,1.681
P4,Sheet,Set2,Training,B2,T1,Toronto,Toronto,TRUE,Novice,0,44.362,1.182,46.656,2.294,28.342,16.02
P4,Sheet,Set2,Training,B2,T2,Toronto,Toronto,TRUE,Expert,0,1.224,0,2.928,1.704,0,1.224
P4,Sheet,Set2,Training,B2,T3,Toronto,Toronto,TRUE,Novice,0,12.563,0.53,14.578,2.015,10.672,1.892
P4,Sheet,Set2,Training,B2,T4,Doha,NR,FALSE,Novice,0,5.768,1.559,8.648,2.88,1.818,3.95
P4,Sheet,Set2,Training,B2,T5,Doha,Doha,TRUE,Novice,0,22.117,1.225,25.508,3.391,15.124,6.993
P4,Sheet,Set2,Training,B2,T6,Doha,Doha,TRUE,Expert,0,1.779,0,4.96,3.181,0,1.779
P4,Sheet,Set2,Training,B2,T7,Prague,Prague,TRUE,Novice,0,5.195,1.348,7.317,2.123,2.513,2.681
P4,Sheet,Set2,Training,B2,T8,Prague,Prague,TRUE,Expert,0,0.681,0,2.104,1.423,0,0.681
P4,Sheet,Set2,Training,B2,T9,Prague,Prague,TRUE,Expert,0,1.432,0,2.85,1.418,0,1.432
P4,Sheet,Set2,Training,B2,T10,Seoul,Seoul,TRUE,Expert,0,2.379,0,4.446,2.067,0,2.379
P4,Sheet,Set2,Training,B2,T11,Seoul,Seoul,TRUE,Expert,0,1.031,0,3.135,2.104,0,1.031
P4,Sheet,Set2,Training,B2,T12,Seoul,Seoul,TRUE,Novice,0,18.958,0.767,21.209,2.251,16.885,2.073
P4,Sheet,Set2,Training,B2,T13,Houston,Houston,TRUE,Expert,0,2.376,0,4.035,1.659,0,2.376
P4,Sheet,Set2,Training,B2,T14,Houston,Houston,TRUE,Expert,0,1.002,0,2.977,1.974,0,1.002
P4,Sheet,Set2,Training,B2,T15,Houston,Houston,TRUE,Expert,0,1.017,0,2.518,1.501,0,1.017
P4,Sheet,Set2,Training,B2,T16,Frankfurt,Frankfurt,TRUE,Expert,0,1.948,0,3.468,1.52,0,1.948
P4,Sheet,Set2,Training,B2,T17,Frankfurt,Frankfurt,TRUE,Expert,0,0.712,0,2.229,1.517,0,0.712
P4,Sheet,Set2,Training,B2,T18,Frankfurt,Frankfurt,TRUE,Expert,0,0.905,0,2.413,1.508,0,0.905
P4,Sheet,Set2,Training,B2,T19,Milan,Berlin,FALSE,Expert,0,1.84,0,2.968,1.128,0,1.84
P4,Sheet,Set2,Training,B2,T20,Milan,Milan,TRUE,Novice,0,5.865,0.39,7.813,1.948,3.264,2.601
P4,Sheet,Set2,Training,B2,T21,Milan,Milan,TRUE,Expert,0,4.533,0,6.022,1.489,0,4.533
P4,Sheet,Set2,Training,B2,T22,Austin,Austin,TRUE,Expert,0,1.849,0,3.919,2.07,0,1.849
P4,Sheet,Set2,Training,B2,T23,Austin,Austin,TRUE,Expert,0,1.446,0,3.431,1.985,0,1.446
P4,Sheet,Set2,Training,B2,T24,Austin,Austin,TRUE,Expert,0,0.683,0,2.626,1.942,0,0.683
P4,Sheet,Set2,Test,B2,T1,Milan,Berlin,FALSE,Expert,0,3.308,0,4.779,1.471,0,3.308
P4,Sheet,Set2,Test,B2,T2,Austin,Austin,TRUE,Expert,0,1.696,0,4.068,2.372,0,1.696
P4,Sheet,Set2,Test,B2,T3,Frankfurt,Frankfurt,TRUE,Expert,0,1.435,0,3.011,1.576,0,1.435
P4,Sheet,Set2,Test,B2,T4,Houston,Houston,TRUE,Expert,0,2.173,0,4.029,1.857,0,2.173
P4,Sheet,Set2,Test,B2,T5,Doha,Doha,TRUE,Expert,0,1.573,0,4.303,2.73,0,1.573
P4,Sheet,Set2,Test,B2,T6,Seoul,Seoul,TRUE,Expert,0,1.685,0,4.528,2.843,0,1.685
P4,Sheet,Set2,Test,B2,T7,Prague,Prague,TRUE,Expert,0,6.313,0,8.049,1.736,0,6.313
P4,Sheet,Set2,Test,B2,T8,Toronto,Osaka,FALSE,Expert,0,19.937,0,21.269,1.332,0,19.937
P4,Sheet,Set2,Training,B3,T1,Frankfurt,Frankfurt,TRUE,Expert,0,2.404,0,3.494,1.09,0,2.404
P4,Sheet,Set2,Training,B3,T2,Frankfurt,Washington,FALSE,Novice,0,14.978,0.711,16.214,1.236,12.975,2.003
P4,Sheet,Set2,Training,B3,T3,Frankfurt,Toronto,FALSE,Novice,0,5.061,0.391,6.974,1.913,2.989,2.072
P4,Sheet,Set2,Training,B3,T4,Toronto,Toronto,TRUE,Expert,0,1.349,0,2.982,1.632,0,1.349
P4,Sheet,Set2,Training,B3,T5,Toronto,Toronto,TRUE,Novice,0,39.091,0.544,40.694,1.603,37.311,1.78
P4,Sheet,Set2,Training,B3,T6,Toronto,Toronto,TRUE,Expert,0,0.754,0,2.051,1.296,0,0.754
P4,Sheet,Set2,Training,B3,T7,Prague,Prague,TRUE,Expert,0,4.577,0,5.654,1.078,0,4.577
P4,Sheet,Set2,Training,B3,T8,Prague,Prague,TRUE,Expert,0,0.725,0,1.81,1.085,0,0.725
P4,Sheet,Set2,Training,B3,T9,Prague,NR,FALSE,Expert,0,0.849,0,1.925,1.076,0,0.849
P4,Sheet,Set2,Training,B3,T10,Milan,Berlin,FALSE,Expert,0,1.797,0,3.063,1.266,0,1.797
P4,Sheet,Set2,Training,B3,T11,Milan,Milan,TRUE,Expert,0,0.71,0,2.112,1.402,0,0.71
P4,Sheet,Set2,Training,B3,T12,Milan,Milan,TRUE,Expert,0,0.683,0,2.008,1.325,0,0.683
P4,Sheet,Set2,Training,B3,T13,Seoul,Seoul,TRUE,Expert,0,1.296,0,2.907,1.611,0,1.296
P4,Sheet,Set2,Training,B3,T14,Seoul,Seoul,TRUE,Expert,0,0.822,0,2.427,1.604,0,0.822
P4,Sheet,Set2,Training,B3,T15,Seoul,Seoul,TRUE,Expert,0,0.503,0,2.085,1.582,0,0.503
P4,Sheet,Set2,Training,B3,T16,Houston,Houston,TRUE,Expert,0,1.546,0,2.632,1.086,0,1.546
P4,Sheet,Set2,Training,B3,T17,Houston,Houston,TRUE,Expert,0,0.683,0,1.789,1.106,0,0.683
P4,Sheet,Set2,Training,B3,T18,Houston,Houston,TRUE,Expert,0,0.641,0,1.73,1.09,0,0.641
P4,Sheet,Set2,Training,B3,T19,Doha,NR,FALSE,Expert,0,1.517,0,3.1,1.582,0,1.517
P4,Sheet,Set2,Training,B3,T20,Doha,Doha,TRUE,Expert,0,0.529,0,2.448,1.919,0,0.529
P4,Sheet,Set2,Training,B3,T21,Doha,Doha,TRUE,Expert,0,0.697,0,2.576,1.878,0,0.697
P4,Sheet,Set2,Training,B3,T22,Austin,Austin,TRUE,Expert,0,1.323,0,3.068,1.746,0,1.323
P4,Sheet,Set2,Training,B3,T23,Austin,Austin,TRUE,Expert,0,0.515,0,2.148,1.632,0,0.515
P4,Sheet,Set2,Training,B3,T24,Austin,Austin,TRUE,Expert,0,0.948,0,2.666,1.718,0,0.948
P4,Sheet,Set2,Test,B3,T1,Toronto,Toronto,TRUE,Expert,0,1.375,0,3.007,1.632,0,1.375
P4,Sheet,Set2,Test,B3,T2,Frankfurt,Frankfurt,TRUE,Expert,0,1.449,0,2.904,1.455,0,1.449
P4,Sheet,Set2,Test,B3,T3,Prague,Prague,TRUE,Expert,0,2.519,0,3.9,1.381,0,2.519
P4,Sheet,Set2,Test,B3,T4,Doha,Doha,TRUE,Expert,0,1.35,0,3.602,2.251,0,1.35
P4,Sheet,Set2,Test,B3,T5,Houston,Houston,TRUE,Expert,0,1.628,0,3.165,1.537,0,1.628
P4,Sheet,Set2,Test,B3,T6,Milan,Milan,TRUE,Expert,0,1.435,0,2.914,1.479,0,1.435
P4,Sheet,Set2,Test,B3,T7,Seoul,NR,FALSE,Expert,0,0.975,0,3.087,2.112,0,0.975
P4,Sheet,Set2,Test,B3,T8,Austin,Austin,TRUE,Expert,0,2.027,0,4.132,2.105,0,2.027
P4,Sheet,Set2,PostTest,B1,T1,Washington,Washington,TRUE,Expert,0,3.683,0,5.139,1.456,0,3.683
P4,Sheet,Set2,PostTest,B1,T2,Boston,NR,FALSE,Expert,0,3.354,0,5.386,2.032,0,3.354
P4,Sheet,Set2,PostTest,B1,T3,Seoul,Seoul,TRUE,Expert,0,1.531,0,3.915,2.384,0,1.531
P4,Sheet,Set2,PostTest,B1,T4,Hong Kong,NR,FALSE,Expert,0,24.153,0,25.831,1.678,0,24.153
P4,Sheet,Set2,PostTest,B1,T5,Zurich,Toronto,FALSE,Expert,0,14.005,0,15.451,1.447,0,14.005
P4,Sheet,Set2,PostTest,B1,T6,Las Vegas,San Diego,FALSE,Expert,0,4.42,0,6.193,1.773,0,4.42
P4,Sheet,Set2,PostTest,B1,T7,Austin,Austin,TRUE,Expert,0,1.448,0,3.291,1.844,0,1.448
P4,Sheet,Set2,PostTest,B1,T8,Toronto,Toronto,TRUE,Expert,0,1.073,0,2.594,1.521,0,1.073
P4,Sheet,Set2,PostTest,B1,T9,San Diego,NR,FALSE,Expert,0,3.354,0,4.551,1.197,0,3.354
P4,Sheet,Set2,PostTest,B1,T10,Doha,Doha,TRUE,Expert,0,1.643,0,3.891,2.248,0,1.643
P4,Sheet,Set2,PostTest,B1,T11,Frankfurt,Frankfurt,TRUE,Expert,0,1.533,0,2.984,1.452,0,1.533
P4,Sheet,Set2,PostTest,B1,T12,Prague,Prague,TRUE,Expert,0,2.256,0,3.762,1.506,0,2.256
P4,Sheet,Set2,PostTest,B1,T13,Berlin,NR,FALSE,Expert,0,5.272,0,6.671,1.399,0,5.272
P4,Sheet,Set2,PostTest,B1,T14,Osaka,Osaka,TRUE,Expert,0,2.001,0,3.293,1.292,0,2.001
P4,Sheet,Set2,PostTest,B1,T15,Houston,Houston,TRUE,Expert,0,1.421,0,2.876,1.455,0,1.421
P4,Sheet,Set2,PostTest,B1,T16,Milan,Berlin,FALSE,Expert,0,1.878,0,3.512,1.633,0,1.878
P4,Octo,Set1,PreTest,B1,T1,Abu Dhabi,NR,FALSE,Expert,0,5.084,0,6.785,1.701,0,5.084
P4,Octo,Set1,PreTest,B1,T2,Beijing,Rome,FALSE,Expert,0,3.074,0,4.453,1.379,0,3.074
P4,Octo,Set1,PreTest,B1,T3,San Francisco,Amsterdam,FALSE,Expert,0,3.24,0,5.131,1.891,0,3.24
P4,Octo,Set1,PreTest,B1,T4,Paris,Singapore,FALSE,Expert,0,1.975,0,3.229,1.253,0,1.975
P4,Octo,Set1,PreTest,B1,T5,Singapore,Singapore,TRUE,Expert,0,1.015,0,2.101,1.087,0,1.015
P4,Octo,Set1,PreTest,B1,T6,Dubai,NR,FALSE,Expert,0,8.075,0,10.185,2.11,0,8.075
P4,Octo,Set1,PreTest,B1,T7,Chicago,Beijing,FALSE,Expert,0,2.351,0,4.092,1.741,0,2.351
P4,Octo,Set1,PreTest,B1,T8,New York,San Francisco,FALSE,Expert,0,3.199,0,4.593,1.394,0,3.199
P4,Octo,Set1,PreTest,B1,T9,Tokyo,Singapore,FALSE,Expert,0,1.796,0,3.178,1.382,0,1.796
P4,Octo,Set1,PreTest,B1,T10,Barcelona,Abu Dhabi,FALSE,Expert,0,4.614,0,7.345,2.73,0,4.614
P4,Octo,Set1,PreTest,B1,T11,London,Abu Dhabi,FALSE,Expert,0,0.947,0,4.029,3.082,0,0.947
P4,Octo,Set1,PreTest,B1,T12,Madrid,Rome,FALSE,Expert,0,9.708,0,11.148,1.44,0,9.708
P4,Octo,Set1,PreTest,B1,T13,Los Angeles,Los Angeles,TRUE,Expert,0,2.085,0,3.814,1.729,0,2.085
P4,Octo,Set1,PreTest,B1,T14,Moscow,NR,FALSE,Expert,0,3.903,0,5.202,1.298,0,3.903
P4,Octo,Set1,PreTest,B1,T15,Amsterdam,Abu Dhabi,FALSE,Expert,0,2.281,0,3.623,1.342,0,2.281
P4,Octo,Set1,PreTest,B1,T16,Rome,NR,FALSE,Expert,0,2.669,0,4.347,1.677,0,2.669
P4,Octo,Set1,Training,B1,T1,Abu Dhabi,Abu Dhabi,TRUE,Novice,0,1.376,2.526,16.344,6.705,8.263,1.376
P4,Octo,Set1,Training,B1,T2,Abu Dhabi,Abu Dhabi,TRUE,Novice,0,2.39,2.682,5.896,3.506,0,2.39
P4,Octo,Set1,Training,B1,T3,Abu Dhabi,Abu Dhabi,TRUE,Novice,0,1.84,1.434,11.374,8.279,3.089,0.006
P4,Octo,Set1,Training,B1,T4,Madrid,Madrid,TRUE,Novice,0,1.559,1.845,14.589,5.609,7.421,1.559
P4,Octo,Set1,Training,B1,T5,Madrid,Madrid,TRUE,Expert,0,1.171,0,2.191,1.02,0,1.171
P4,Octo,Set1,Training,B1,T6,Madrid,Madrid,TRUE,Expert,0,0.669,0,1.839,1.17,0,0.669
P4,Octo,Set1,Training,B1,T7,Dubai,Dubai,TRUE,Novice,0,2.227,2.653,31.608,11.621,17.76,2.227
P4,Octo,Set1,Training,B1,T8,Dubai,NR,FALSE,Expert,0,0.95,0,3.224,2.275,0,0.95
P4,Octo,Set1,Training,B1,T9,Dubai,Dubai,TRUE,Novice,0,0.89,1.282,4.601,3.712,0,0.89
P4,Octo,Set1,Training,B1,T10,Tokyo,Tokyo,TRUE,Novice,0,1.311,1.605,8.5,5.327,1.862,1.311
P4,Octo,Set1,Training,B1,T11,Tokyo,Tokyo,TRUE,Novice,0,1.406,1.698,5.047,3.641,0,1.406
P4,Octo,Set1,Training,B1,T12,Tokyo,Tokyo,TRUE,Expert,0,1.016,0,2.418,1.402,0,1.016
P4,Octo,Set1,Training,B1,T13,Los Angeles,Los Angeles,TRUE,Novice,0,1.519,1.994,18.552,4.68,12.353,1.519
P4,Octo,Set1,Training,B1,T14,Los Angeles,Los Angeles,TRUE,Expert,0,0.613,0,2.314,1.701,0,0.613
P4,Octo,Set1,Training,B1,T15,Los Angeles,Los Angeles,TRUE,Expert,0,1.225,0,3.999,2.775,0,1.225
P4,Octo,Set1,Training,B1,T16,Amsterdam,Amsterdam,TRUE,Novice,0,0.835,1.114,40.103,4.986,34.282,0.835
P4,Octo,Set1,Training,B1,T17,Amsterdam,Amsterdam,TRUE,Expert,0,1.336,0,4.576,3.24,0,1.336
P4,Octo,Set1,Training,B1,T18,Amsterdam,Amsterdam,TRUE,Novice,0,1.115,1.395,4.596,3.481,0,1.115
P4,Octo,Set1,Training,B1,T19,Singapore,Singapore,TRUE,Novice,0,0.338,0.631,4.028,3.69,0,0.338
P4,Octo,Set1,Training,B1,T20,Singapore,Singapore,TRUE,Expert,0,0.975,0,2.713,1.738,0,0.975
P4,Octo,Set1,Training,B1,T21,Singapore,Singapore,TRUE,Expert,0,1.155,0,3.997,2.842,0,1.155
P4,Octo,Set1,Training,B1,T22,Paris,Paris,TRUE,Novice,0,0.113,0.403,18.395,2.987,15.295,0.113
P4,Octo,Set1,Training,B1,T23,Paris,Paris,TRUE,Expert,0,0.628,0,1.438,0.81,0,0.628
P4,Octo,Set1,Training,B1,T24,Paris,Paris,TRUE,Expert,0,0.599,0,1.404,0.805,0,0.599
P4,Octo,Set1,Test,B1,T1,Los Angeles,NR,FALSE,Expert,0,4.127,0,8.348,4.221,0,4.127
P4,Octo,Set1,Test,B1,T2,Paris,Paris,TRUE,Expert,0,1.377,0,2.675,1.298,0,1.377
P4,Octo,Set1,Test,B1,T3,Dubai,Abu Dhabi,FALSE,Expert,0,1.519,0,3.823,2.304,0,1.519
P4,Octo,Set1,Test,B1,T4,Amsterdam,Amsterdam,TRUE,Expert,0,1.934,0,5.756,3.822,0,1.934
P4,Octo,Set1,Test,B1,T5,Madrid,Madrid,TRUE,Expert,0,2.478,0,3.674,1.196,0,2.478
P4,Octo,Set1,Test,B1,T6,Tokyo,Tokyo,TRUE,Expert,0,1.378,0,3.207,1.829,0,1.378
P4,Octo,Set1,Test,B1,T7,Singapore,Singapore,TRUE,Expert,0,2.184,0,4.955,2.771,0,2.184
P4,Octo,Set1,Test,B1,T8,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,1.254,0,3.155,1.901,0,1.254
P4,Octo,Set1,Training,B2,T1,Tokyo,Tokyo,TRUE,Novice,0,1.668,2.544,4.352,2.684,0,1.668
P4,Octo,Set1,Training,B2,T2,Tokyo,Tokyo,TRUE,Expert,0,0.865,0,1.96,1.095,0,0.865
P4,Octo,Set1,Training,B2,T3,Tokyo,Tokyo,TRUE,Novice,0,0.822,1.158,54.125,4.959,48.343,0.822
P4,Octo,Set1,Training,B2,T4,Singapore,Singapore,TRUE,Expert,0,1.532,0,3.149,1.618,0,1.532
P4,Octo,Set1,Training,B2,T5,Singapore,Singapore,TRUE,Expert,0,0.724,0,2.824,2.1,0,0.724
P4,Octo,Set1,Training,B2,T6,Singapore,Singapore,TRUE,Expert,0,0.907,0,2.722,1.815,0,0.907
P4,Octo,Set1,Training,B2,T7,Dubai,Dubai,TRUE,Expert,0,2.535,0,4.268,1.733,0,2.535
P4,Octo,Set1,Training,B2,T8,Dubai,Dubai,TRUE,Expert,0,0.822,0,2.712,1.889,0,0.822
P4,Octo,Set1,Training,B2,T9,Dubai,Dubai,TRUE,Expert,0,0.879,0,2.808,1.93,0,0.879
P4,Octo,Set1,Training,B2,T10,Paris,Paris,TRUE,Expert,0,1.879,0,3.17,1.291,0,1.879
P4,Octo,Set1,Training,B2,T11,Paris,Paris,TRUE,Expert,0,0.822,0,2.099,1.277,0,0.822
P4,Octo,Set1,Training,B2,T12,Paris,Paris,TRUE,Expert,0,0.822,0,2.319,1.497,0,0.822
P4,Octo,Set1,Training,B2,T13,Los Angeles,Los Angeles,TRUE,Novice,0,0.892,1.186,35.251,3.618,30.741,0.892
P4,Octo,Set1,Training,B2,T14,Los Angeles,Los Angeles,TRUE,Expert,0,0.837,0,2.545,1.708,0,0.837
P4,Octo,Set1,Training,B2,T15,Los Angeles,Los Angeles,TRUE,Expert,0,0.753,0,2.723,1.97,0,0.753
P4,Octo,Set1,Training,B2,T16,Madrid,Madrid,TRUE,Expert,0,1.366,0,2.422,1.056,0,1.366
P4,Octo,Set1,Training,B2,T17,Madrid,Madrid,TRUE,Expert,0,0.844,0,1.825,0.981,0,0.844
P4,Octo,Set1,Training,B2,T18,Madrid,Madrid,TRUE,Expert,0,0.85,0,1.866,1.016,0,0.85
P4,Octo,Set1,Training,B2,T19,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,1.198,0,2.621,1.423,0,1.198
P4,Octo,Set1,Training,B2,T20,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,0.626,0,2.3,1.673,0,0.626
P4,Octo,Set1,Training,B2,T21,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,1.198,0,2.903,1.705,0,1.198
P4,Octo,Set1,Training,B2,T22,Amsterdam,Amsterdam,TRUE,Expert,0,1.309,0,3.486,2.178,0,1.309
P4,Octo,Set1,Training,B2,T23,Amsterdam,Amsterdam,TRUE,Expert,0,0.976,0,3.162,2.187,0,0.976
P4,Octo,Set1,Training,B2,T24,Amsterdam,Amsterdam,TRUE,Expert,0,1.06,0,3.074,2.014,0,1.06
P4,Octo,Set1,Test,B2,T1,Dubai,Dubai,TRUE,Expert,0,1.904,0,4.156,2.253,0,1.904
P4,Octo,Set1,Test,B2,T2,Tokyo,Tokyo,TRUE,Expert,0,0.991,0,2.678,1.687,0,0.991
P4,Octo,Set1,Test,B2,T3,Amsterdam,Amsterdam,TRUE,Expert,0,1.212,0,3.173,1.961,0,1.212
P4,Octo,Set1,Test,B2,T4,Abu Dhabi,Abu Dhabi,TRUE,Expert,0,1.518,0,3.112,1.594,0,1.518
P4,Octo,Set1,Test,B2,T5,Los Angeles,Los Angeles,TRUE,Expert,0,1.337,0,3.278,1.941,0,1.337
P4,Octo,Set1,Test,B2,T6,Paris,Paris,TRUE,Expert,0,1.017,0,2.328,1.311,0,1.017
P4,Octo,Set1,Test,B2,T7,Madrid,Madrid,TRUE,Expert,0,1.114,0,2.338,1.224,0,1.114
P4,Octo,Set1,Test,B2,T8,Singapore,Singapore,TRUE,Expert,0,1.477,0,4.107,2.631,0,1.477
P4,Octo,Set1,Training,B3,T1,Tokyo,Tokyo,TRUE,Novice,0,9.349,9.639,52.297,4.426,38.523,9.349
